1	0	1999999	0
1	2000000	3999999	9058
1	4000000	5999999	36582
1	6000000	7999999	42423
1	8000000	9999999	48847
1	10000000	11999999	42405
1	12000000	13999999	33091
1	14000000	15999999	28037
1	16000000	17999999	31825
1	18000000	19999999	29409
1	20000000	21999999	41435
1	22000000	23999999	29803
1	24000000	25999999	61725
1	26000000	27999999	20991
1	28000000	29999999	19614
1	30000000	31999999	24311
1	32000000	33999999	28200
1	34000000	35999999	33316
1	36000000	37999999	66874
1	38000000	39999999	32349
1	40000000	41999999	25825
1	42000000	43999999	30198
1	44000000	45999999	50968
1	46000000	47999999	38755
1	48000000	49999999	18322
1	50000000	51999999	26140
1	52000000	53999999	73303
1	54000000	55999999	42947
1	56000000	57999999	34965
1	58000000	59999999	77016
1	60000000	61999999	43168
1	62000000	63999999	56940
1	64000000	65999999	47443
1	66000000	67999999	37779
1	68000000	69999999	27937
1	70000000	71999999	36423
1	72000000	73999999	30386
1	74000000	75999999	64896
1	76000000	77999999	21052
1	78000000	79999999	39613
1	80000000	81999999	26943
1	82000000	83999999	58164
1	84000000	85999999	45225
1	86000000	87999999	43849
1	88000000	89999999	46352
1	90000000	91999999	34226
1	92000000	93999999	44626
1	94000000	95999999	19678
1	96000000	97999999	36136
1	98000000	99999999	27014
1	100000000	101999999	20873
1	102000000	103999999	19204
1	104000000	105999999	35838
1	106000000	107999999	45338
1	108000000	109999999	19999
1	110000000	111999999	27089
1	112000000	113999999	20505
1	114000000	115999999	20829
1	116000000	117999999	21810
1	118000000	119999999	35633
1	120000000	121999999	28511
1	122000000	123999999	27794
1	124000000	125999999	27547
1	126000000	127999999	31388
1	128000000	129999999	27628
1	130000000	131999999	50490
1	132000000	133999999	43831
1	134000000	135999999	42568
1	136000000	137999999	35084
1	138000000	139999999	53509
1	140000000	141999999	27000
1	142000000	143999999	37624
1	144000000	145999999	25862
1	146000000	147999999	20078
1	148000000	149999999	22362
1	150000000	151999999	69756
1	152000000	153999999	45616
1	154000000	155999999	34629
1	156000000	157999999	33734
1	158000000	159999999	24366
1	160000000	161999999	51046
1	162000000	163999999	46616
1	164000000	165999999	37650
1	166000000	167999999	51988
1	168000000	169999999	26597
1	170000000	171999999	57951
1	172000000	173999999	53286
1	174000000	175999999	36634
1	176000000	177999999	31532
1	178000000	179999999	60608
1	180000000	181999999	51096
1	182000000	183999999	26832
1	184000000	185999999	34531
1	186000000	187999999	26714
1	188000000	189999999	34826
1	190000000	191999999	35138
1	192000000	193999999	36697
1	194000000	195471971	24870
10	0	1999999	0
10	2000000	3999999	15553
10	4000000	5999999	47524
10	6000000	7999999	29509
10	8000000	9999999	25187
10	10000000	11999999	31966
10	12000000	13999999	27056
10	14000000	15999999	26506
10	16000000	17999999	17231
10	18000000	19999999	33561
10	20000000	21999999	32833
10	22000000	23999999	43122
10	24000000	25999999	34954
10	26000000	27999999	28777
10	28000000	29999999	26915
10	30000000	31999999	26079
10	32000000	33999999	36960
10	34000000	35999999	30274
10	36000000	37999999	18216
10	38000000	39999999	35323
10	40000000	41999999	35073
10	42000000	43999999	42550
10	44000000	45999999	29401
10	46000000	47999999	21210
10	48000000	49999999	21136
10	50000000	51999999	26793
10	52000000	53999999	47169
10	54000000	55999999	17087
10	56000000	57999999	23812
10	58000000	59999999	61797
10	60000000	61999999	36155
10	62000000	63999999	82343
10	64000000	65999999	18559
10	66000000	67999999	32206
10	68000000	69999999	39280
10	70000000	71999999	45791
10	72000000	73999999	19346
10	74000000	75999999	46653
10	76000000	77999999	57633
10	78000000	79999999	38115
10	80000000	81999999	60906
10	82000000	83999999	51861
10	84000000	85999999	40516
10	86000000	87999999	54293
10	88000000	89999999	65310
10	90000000	91999999	28421
10	92000000	93999999	37772
10	94000000	95999999	36467
10	96000000	97999999	23412
10	98000000	99999999	26842
10	100000000	101999999	38882
10	102000000	103999999	23433
10	104000000	105999999	22535
10	106000000	107999999	30020
10	108000000	109999999	22384
10	110000000	111999999	34953
10	112000000	113999999	22853
10	114000000	115999999	45640
10	116000000	117999999	42514
10	118000000	119999999	28331
10	120000000	121999999	56879
10	122000000	123999999	29335
10	124000000	125999999	18229
10	126000000	127999999	60332
10	128000000	129999999	80360
10	130000000	130694993	9337
11	0	1999999	0
11	2000000	3999999	64299
11	4000000	5999999	56437
11	6000000	7999999	37684
11	8000000	9999999	35093
11	10000000	11999999	37479
11	12000000	13999999	18556
11	14000000	15999999	18487
11	16000000	17999999	34355
11	18000000	19999999	27634
11	20000000	21999999	47137
11	22000000	23999999	72843
11	24000000	25999999	24995
11	26000000	27999999	22621
11	28000000	29999999	52426
11	30000000	31999999	57915
11	32000000	33999999	50444
11	34000000	35999999	30392
11	36000000	37999999	22624
11	38000000	39999999	17653
11	40000000	41999999	31885
11	42000000	43999999	29161
11	44000000	45999999	28969
11	46000000	47999999	34208
11	48000000	49999999	48709
11	50000000	51999999	59087
11	52000000	53999999	56048
11	54000000	55999999	62294
11	56000000	57999999	27706
11	58000000	59999999	61054
11	60000000	61999999	56245
11	62000000	63999999	98234
11	64000000	65999999	28653
11	66000000	67999999	53729
11	68000000	69999999	83465
11	70000000	71999999	58307
11	72000000	73999999	51209
11	74000000	75999999	68433
11	76000000	77999999	63384
11	78000000	79999999	64454
11	80000000	81999999	46977
11	82000000	83999999	69572
11	84000000	85999999	54714
11	86000000	87999999	85876
11	88000000	89999999	35333
11	90000000	91999999	34798
11	92000000	93999999	30101
11	94000000	95999999	59787
11	96000000	97999999	77653
11	98000000	99999999	96102
11	100000000	101999999	124421
11	102000000	103999999	98658
11	104000000	105999999	99212
11	106000000	107999999	109209
11	108000000	109999999	56518
11	110000000	111999999	79644
11	112000000	113999999	36028
11	114000000	115999999	94016
11	116000000	117999999	88169
11	118000000	119999999	71650
11	120000000	121999999	83778
11	122000000	122082543	0
12	0	1999999	0
12	2000000	3999999	69878
12	4000000	5999999	37154
12	6000000	7999999	19221
12	8000000	9999999	33205
12	10000000	11999999	28255
12	12000000	13999999	26860
12	14000000	15999999	22812
12	16000000	17999999	35297
12	18000000	19999999	42269
12	20000000	21999999	59688
12	22000000	23999999	32694
12	24000000	25999999	28784
12	26000000	27999999	27783
12	28000000	29999999	29185
12	30000000	31999999	35645
12	32000000	33999999	33269
12	34000000	35999999	21598
12	36000000	37999999	24328
12	38000000	39999999	18438
12	40000000	41999999	31217
12	42000000	43999999	18232
12	44000000	45999999	26021
12	46000000	47999999	17975
12	48000000	49999999	31903
12	50000000	51999999	35784
12	52000000	53999999	26759
12	54000000	55999999	46792
12	56000000	57999999	35592
12	58000000	59999999	40780
12	60000000	61999999	16840
12	62000000	63999999	16796
12	64000000	65999999	47371
12	66000000	67999999	38406
12	68000000	69999999	56977
12	70000000	71999999	40729
12	72000000	73999999	45747
12	74000000	75999999	44233
12	76000000	77999999	41002
12	78000000	79999999	33098
12	80000000	81999999	37320
12	82000000	83999999	40588
12	84000000	85999999	64310
12	86000000	87999999	41647
12	88000000	89999999	29259
12	90000000	91999999	30316
12	92000000	93999999	20967
12	94000000	95999999	18919
12	96000000	97999999	18854
12	98000000	99999999	47526
12	100000000	101999999	47783
12	102000000	103999999	42784
12	104000000	105999999	42049
12	106000000	107999999	30030
12	108000000	109999999	40170
12	110000000	111999999	38063
12	112000000	113999999	36021
12	114000000	115999999	46798
12	116000000	117999999	35895
12	118000000	119999999	33421
12	120000000	120129022	189
13	0	1999999	1
13	2000000	3999999	21964
13	4000000	5999999	27990
13	6000000	7999999	23775
13	8000000	9999999	44102
13	10000000	11999999	41221
13	12000000	13999999	61309
13	14000000	15999999	27233
13	16000000	17999999	20975
13	18000000	19999999	33866
13	20000000	21999999	52866
13	22000000	23999999	49938
13	24000000	25999999	33563
13	26000000	27999999	32507
13	28000000	29999999	34117
13	30000000	31999999	28294
13	32000000	33999999	47614
13	34000000	35999999	29575
13	36000000	37999999	24650
13	38000000	39999999	44552
13	40000000	41999999	34718
13	42000000	43999999	31527
13	44000000	45999999	26130
13	46000000	47999999	38783
13	48000000	49999999	54096
13	50000000	51999999	41267
13	52000000	53999999	29290
13	54000000	55999999	50398
13	56000000	57999999	28895
13	58000000	59999999	44968
13	60000000	61999999	34614
13	62000000	63999999	53824
13	64000000	65999999	51936
13	66000000	67999999	71332
13	68000000	69999999	28389
13	70000000	71999999	26132
13	72000000	73999999	26668
13	74000000	75999999	60154
13	76000000	77999999	47002
13	78000000	79999999	16662
13	80000000	81999999	37821
13	82000000	83999999	19299
13	84000000	85999999	23025
13	86000000	87999999	21353
13	88000000	89999999	23938
13	90000000	91999999	28176
13	92000000	93999999	47413
13	94000000	95999999	42171
13	96000000	97999999	36934
13	98000000	99999999	68784
13	100000000	101999999	73669
13	102000000	103999999	24057
13	104000000	105999999	56934
13	106000000	107999999	27979
13	108000000	109999999	30573
13	110000000	111999999	44159
13	112000000	113999999	36726
13	114000000	115999999	23017
13	116000000	117999999	23767
13	118000000	119999999	29880
13	120000000	120421639	3331
14	0	1999999	0
14	2000000	3999999	10488
14	4000000	5999999	22034
14	6000000	7999999	34076
14	8000000	9999999	30128
14	10000000	11999999	16714
14	12000000	13999999	27224
14	14000000	15999999	29753
14	16000000	17999999	30317
14	18000000	19999999	108634
14	20000000	21999999	48253
14	22000000	23999999	18465
14	24000000	25999999	29598
14	26000000	27999999	70971
14	28000000	29999999	25165
14	30000000	31999999	68262
14	32000000	33999999	36672
14	34000000	35999999	28322
14	36000000	37999999	30571
14	38000000	39999999	19360
14	40000000	41999999	25730
14	42000000	43999999	31009
14	44000000	45999999	46689
14	46000000	47999999	46994
14	48000000	49999999	35641
14	50000000	51999999	36134
14	52000000	53999999	84081
14	54000000	55999999	76221
14	56000000	57999999	79841
14	58000000	59999999	31781
14	60000000	61999999	56696
14	62000000	63999999	30773
14	64000000	65999999	36472
14	66000000	67999999	40277
14	68000000	69999999	24496
14	70000000	71999999	33555
14	72000000	73999999	39894
14	74000000	75999999	37229
14	76000000	77999999	26882
14	78000000	79999999	39219
14	80000000	81999999	18910
14	82000000	83999999	15920
14	84000000	85999999	16584
14	86000000	87999999	14898
14	88000000	89999999	14499
14	90000000	91999999	14158
14	92000000	93999999	15701
14	94000000	95999999	17718
14	96000000	97999999	18451
14	98000000	99999999	25959
14	100000000	101999999	25239
14	102000000	103999999	33186
14	104000000	105999999	23684
14	106000000	107999999	15564
14	108000000	109999999	15694
14	110000000	111999999	17238
14	112000000	113999999	16849
14	114000000	115999999	17443
14	116000000	117999999	21530
