1	0	195471971	0.000
1	2000000	195471971	0.241
1	4000000	195471971	0.986
1	6000000	195471971	1.151
1	8000000	195471971	1.312
1	10000000	195471971	1.143
1	12000000	195471971	0.892
1	14000000	195471971	0.752
1	16000000	195471971	0.850
1	18000000	195471971	0.792
1	20000000	195471971	1.117
1	22000000	195471971	0.805
1	24000000	195471971	1.686
1	26000000	195471971	0.560
1	28000000	195471971	0.524
1	30000000	195471971	0.651
1	32000000	195471971	0.761
1	34000000	195471971	0.904
1	36000000	195471971	1.819
1	38000000	195471971	0.872
1	40000000	195471971	0.696
1	42000000	195471971	0.805
1	44000000	195471971	1.356
1	46000000	195471971	1.050
1	48000000	195471971	0.489
1	50000000	195471971	0.703
1	52000000	195471971	1.996
1	54000000	195471971	1.142
1	56000000	195471971	0.942
1	58000000	195471971	2.071
1	60000000	195471971	1.176
1	62000000	195471971	1.544
1	64000000	195471971	1.289
1	66000000	195471971	1.025
1	68000000	195471971	0.759
1	70000000	195471971	0.900
1	72000000	195471971	0.818
1	74000000	195471971	1.763
1	76000000	195471971	0.564
1	78000000	195471971	1.054
1	80000000	195471971	0.720
1	82000000	195471971	1.589
1	84000000	195471971	1.204
1	86000000	195471971	1.152
1	88000000	195471971	1.266
1	90000000	195471971	0.931
1	92000000	195471971	1.207
1	94000000	195471971	0.528
1	96000000	195471971	0.964
1	98000000	195471971	0.721
1	100000000	195471971	0.555
1	102000000	195471971	0.512
1	104000000	195471971	0.967
1	106000000	195471971	1.235
1	108000000	195471971	0.530
1	110000000	195471971	0.731
1	112000000	195471971	0.548
1	114000000	195471971	0.553
1	116000000	195471971	0.585
1	118000000	195471971	0.950
1	120000000	195471971	0.770
1	122000000	195471971	0.745
1	124000000	195471971	0.742
1	126000000	195471971	0.849
1	128000000	195471971	0.726
1	130000000	195471971	1.376
1	132000000	195471971	1.191
1	134000000	195471971	1.146
1	136000000	195471971	0.947
1	138000000	195471971	1.464
1	140000000	195471971	0.730
1	142000000	195471971	1.006
1	144000000	195471971	0.697
1	146000000	195471971	0.536
1	148000000	195471971	0.599
1	150000000	195471971	1.871
1	152000000	195471971	1.221
1	154000000	195471971	0.936
1	156000000	195471971	0.908
1	158000000	195471971	0.659
1	160000000	195471971	1.379
1	162000000	195471971	1.259
1	164000000	195471971	1.006
1	166000000	195471971	1.414
1	168000000	195471971	0.714
1	170000000	195471971	1.554
1	172000000	195471971	1.418
1	174000000	195471971	0.984
1	176000000	195471971	0.842
1	178000000	195471971	1.630
1	180000000	195471971	1.366
1	182000000	195471971	0.713
1	184000000	195471971	0.925
1	186000000	195471971	0.725
1	188000000	195471971	0.942
1	190000000	195471971	0.938
1	192000000	195471971	0.978
1	194000000	195471971	0.914
10	0	130694993	0.000
10	2000000	130694993	0.417
