1	0	195471971	0
1	2000000	195471971	0
1	4000000	195471971	0
1	6000000	195471971	0
1	8000000	195471971	0
1	10000000	195471971	0
1	12000000	195471971	0
1	14000000	195471971	0
1	16000000	195471971	0
1	18000000	195471971	0
1	20000000	195471971	0
1	22000000	195471971	0
1	24000000	195471971	0
1	26000000	195471971	0
1	28000000	195471971	0
1	30000000	195471971	0
1	32000000	195471971	0
1	34000000	195471971	0
1	36000000	195471971	0
1	38000000	195471971	0
1	40000000	195471971	0
1	42000000	195471971	0
1	44000000	195471971	0
1	46000000	195471971	0
1	48000000	195471971	0
1	50000000	195471971	0
1	52000000	195471971	0
1	54000000	195471971	0
1	56000000	195471971	0
1	58000000	195471971	0
1	60000000	195471971	0
1	62000000	195471971	0
1	64000000	195471971	0
1	66000000	195471971	0
1	68000000	195471971	0
1	70000000	195471971	0
1	72000000	195471971	0
1	74000000	195471971	0
1	76000000	195471971	0
1	78000000	195471971	0
1	80000000	195471971	0
1	82000000	195471971	0
1	84000000	195471971	0
1	86000000	195471971	0
1	88000000	195471971	0
1	90000000	195471971	0
1	92000000	195471971	0
1	94000000	195471971	0
1	96000000	195471971	0
1	98000000	195471971	0
1	100000000	195471971	0
1	102000000	195471971	0
1	104000000	195471971	0
1	106000000	195471971	0
1	108000000	195471971	0
1	110000000	195471971	0
1	112000000	195471971	0
1	114000000	195471971	0
1	116000000	195471971	0
1	118000000	195471971	0
1	120000000	195471971	0
1	122000000	195471971	0
1	124000000	195471971	0
1	126000000	195471971	0
1	128000000	195471971	0
1	130000000	195471971	0
1	132000000	195471971	0
1	134000000	195471971	0
1	136000000	195471971	0
1	138000000	195471971	0
1	140000000	195471971	0
1	142000000	195471971	0
1	144000000	195471971	0
1	146000000	195471971	0
1	148000000	195471971	0
1	150000000	195471971	0
1	152000000	195471971	0
1	154000000	195471971	0
1	156000000	195471971	0
1	158000000	195471971	0
1	160000000	195471971	0
1	162000000	195471971	0
1	164000000	195471971	0
1	166000000	195471971	0
1	168000000	195471971	0
1	170000000	195471971	0
1	172000000	195471971	0
1	174000000	195471971	0
1	176000000	195471971	0
1	178000000	195471971	0
1	180000000	195471971	0
1	182000000	195471971	0
1	184000000	195471971	0
1	186000000	195471971	0
1	188000000	195471971	0
1	190000000	195471971	0
1	192000000	195471971	0
1	194000000	195471971	0
10	0	130694993	0
10	2000000	130694993	0
10	4000000	130694993	0
10	6000000	130694993	0
10	8000000	130694993	0
10	10000000	130694993	0
10	12000000	130694993	0
10	14000000	130694993	0
10	16000000	130694993	0
10	18000000	130694993	0
10	20000000	130694993	0
10	22000000	130694993	0
10	24000000	130694993	0
10	26000000	130694993	0
10	28000000	130694993	0
10	30000000	130694993	0
10	32000000	130694993	0
10	34000000	130694993	0
10	36000000	130694993	0
10	38000000	130694993	0
10	40000000	130694993	0
10	42000000	130694993	0
10	44000000	130694993	0
10	46000000	130694993	0
10	48000000	130694993	0
10	50000000	130694993	0
10	52000000	130694993	0
10	54000000	130694993	0
10	56000000	130694993	0
10	58000000	130694993	0
10	60000000	130694993	0
10	62000000	130694993	0
10	64000000	130694993	0
10	66000000	130694993	0
10	68000000	130694993	0
10	70000000	130694993	0
10	72000000	130694993	0
10	74000000	130694993	0
10	76000000	130694993	0
10	78000000	130694993	0
10	80000000	130694993	0
10	82000000	130694993	0
10	84000000	130694993	0
10	86000000	130694993	0
10	88000000	130694993	0
10	90000000	130694993	0
10	92000000	130694993	0
10	94000000	130694993	0
10	96000000	130694993	0
10	98000000	130694993	0
10	100000000	130694993	0
10	102000000	130694993	0
10	104000000	130694993	0
10	106000000	130694993	0
10	108000000	130694993	0
10	110000000	130694993	0
10	112000000	130694993	0
10	114000000	130694993	0
10	116000000	130694993	0
10	118000000	130694993	0
10	120000000	130694993	0
10	122000000	130694993	0
10	124000000	130694993	0
10	126000000	130694993	0
10	128000000	130694993	0
10	130000000	130694993	0
11	0	122082543	0
11	2000000	122082543	0
11	4000000	122082543	0
11	6000000	122082543	0
11	8000000	122082543	0
11	10000000	122082543	0
11	12000000	122082543	0
11	14000000	122082543	0
11	16000000	122082543	0
11	18000000	122082543	0
11	20000000	122082543	0
11	22000000	122082543	0
11	24000000	122082543	0
11	26000000	122082543	0
11	28000000	122082543	0
11	30000000	122082543	0
11	32000000	122082543	0
11	34000000	122082543	0
11	36000000	122082543	0
11	38000000	122082543	0
11	40000000	122082543	0
11	42000000	122082543	0
11	44000000	122082543	0
11	46000000	122082543	0
11	48000000	122082543	0
11	50000000	122082543	0
11	52000000	122082543	0
11	54000000	122082543	0
11	56000000	122082543	0
11	58000000	122082543	0
11	60000000	122082543	0
11	62000000	122082543	0
11	64000000	122082543	0
11	66000000	122082543	0
11	68000000	122082543	0
11	70000000	122082543	0
11	72000000	122082543	0
11	74000000	122082543	0
11	76000000	122082543	0
11	78000000	122082543	0
11	80000000	122082543	0
11	82000000	122082543	0
11	84000000	122082543	0
11	86000000	122082543	0
11	88000000	122082543	0
11	90000000	122082543	0
11	92000000	122082543	0
11	94000000	122082543	0
11	96000000	122082543	0
11	98000000	122082543	0
11	100000000	122082543	1
11	102000000	122082543	0
11	104000000	122082543	0
11	106000000	122082543	0
11	108000000	122082543	0
11	110000000	122082543	0
11	112000000	122082543	0
11	114000000	122082543	0
11	116000000	122082543	0
11	118000000	122082543	0
11	120000000	122082543	0
11	122000000	122082543	0
12	0	120129022	0
12	2000000	120129022	0
12	4000000	120129022	0
12	6000000	120129022	0
12	8000000	120129022	0
12	10000000	120129022	0
12	12000000	120129022	0
12	14000000	120129022	0
12	16000000	120129022	0
12	18000000	120129022	0
12	20000000	120129022	0
12	22000000	120129022	0
12	24000000	120129022	0
12	26000000	120129022	0
12	28000000	120129022	0
12	30000000	120129022	0
12	32000000	120129022	0
12	34000000	120129022	0
12	36000000	120129022	0
12	38000000	120129022	0
12	40000000	120129022	0
12	42000000	120129022	0
12	44000000	120129022	0
12	46000000	120129022	0
12	48000000	120129022	0
12	50000000	120129022	0
12	52000000	120129022	0
12	54000000	120129022	0
12	56000000	120129022	0
12	58000000	120129022	0
12	60000000	120129022	0
12	62000000	120129022	0
12	64000000	120129022	0
12	66000000	120129022	0
12	68000000	120129022	0
12	70000000	120129022	0
12	72000000	120129022	0
12	74000000	120129022	0
12	76000000	120129022	0
12	78000000	120129022	0
12	80000000	120129022	0
12	82000000	120129022	0
12	84000000	120129022	0
12	86000000	120129022	0
12	88000000	120129022	0
12	90000000	120129022	0
12	92000000	120129022	0
12	94000000	120129022	0
12	96000000	120129022	0
12	98000000	120129022	0
12	100000000	120129022	0
12	102000000	120129022	0
12	104000000	120129022	0
12	106000000	120129022	0
12	108000000	120129022	0
12	110000000	120129022	0
12	112000000	120129022	0
12	114000000	120129022	0
12	116000000	120129022	0
12	118000000	120129022	0
12	120000000	120129022	0
13	0	120421639	0
13	2000000	120421639	0
13	4000000	120421639	0
13	6000000	120421639	0
13	8000000	120421639	0
13	10000000	120421639	0
13	12000000	120421639	0
13	14000000	120421639	0
13	16000000	120421639	0
13	18000000	120421639	0
13	20000000	120421639	0
13	22000000	120421639	0
13	24000000	120421639	0
13	26000000	120421639	0
13	28000000	120421639	0
13	30000000	120421639	0
13	32000000	120421639	0
13	34000000	120421639	0
13	36000000	120421639	0
13	38000000	120421639	0
13	40000000	120421639	0
